series,value,grid_x,density
original_sample,50.0,,
original_sample,37.0,,
original_sample,27.0,,
original_sample,97.0,,
original_sample,96.0,,
original_sample,96.1,,
original_sample,95.0,,
original_sample,77.0,,
original_sample,78.0,,
original_sample,79.0,,
original_sample,82.0,,
original_sample,80.0,,
original_sample,82.8,,
original_sample,83.0,,
standard_scaled_sample,-1.1618731616425935,,
standard_scaled_sample,-1.7494278029844992,,
standard_scaled_sample,-2.2013929117090423,,
standard_scaled_sample,0.9623628493627583,,
standard_scaled_sample,0.917166338490304,,
standard_scaled_sample,0.9216859895775492,,
standard_scaled_sample,0.8719698276178497,,
standard_scaled_sample,0.058432631913672484,,
standard_scaled_sample,0.10362914278612677,,
standard_scaled_sample,0.14882565365858105,,
standard_scaled_sample,0.2844151862759439,,
standard_scaled_sample,0.19402216453103535,,
standard_scaled_sample,0.32057239497390727,,
standard_scaled_sample,0.3296116971483982,,
minmax_scaled_sample,0.32857142857142857,,
minmax_scaled_sample,0.14285714285714285,,
minmax_scaled_sample,0.0,,
minmax_scaled_sample,1.0,,
minmax_scaled_sample,0.9857142857142858,,
minmax_scaled_sample,0.9871428571428571,,
minmax_scaled_sample,0.9714285714285714,,
minmax_scaled_sample,0.7142857142857143,,
minmax_scaled_sample,0.7285714285714285,,
minmax_scaled_sample,0.7428571428571429,,
minmax_scaled_sample,0.7857142857142857,,
minmax_scaled_sample,0.7571428571428571,,
minmax_scaled_sample,0.7971428571428572,,
minmax_scaled_sample,0.8,,
scaled::Robust Scale,-2.1016949152542375,,
scaled::Robust Scale,-2.983050847457627,,
scaled::Robust Scale,-3.6610169491525424,,
scaled::Robust Scale,1.0847457627118644,,
scaled::Robust Scale,1.0169491525423728,,
scaled::Robust Scale,1.0237288135593217,,
scaled::Robust Scale,0.9491525423728814,,
scaled::Robust Scale,-0.2711864406779661,,
scaled::Robust Scale,-0.2033898305084746,,
scaled::Robust Scale,-0.13559322033898305,,
scaled::Robust Scale,0.06779661016949153,,
scaled::Robust Scale,-0.06779661016949153,,
scaled::Robust Scale,0.12203389830508456,,
scaled::Robust Scale,0.13559322033898305,,
scaled::Max Abs Scale,0.5154639175257731,,
scaled::Max Abs Scale,0.38144329896907214,,
scaled::Max Abs Scale,0.27835051546391754,,
scaled::Max Abs Scale,1.0,,
scaled::Max Abs Scale,0.9896907216494846,,
scaled::Max Abs Scale,0.990721649484536,,
scaled::Max Abs Scale,0.979381443298969,,
scaled::Max Abs Scale,0.7938144329896907,,
scaled::Max Abs Scale,0.8041237113402062,,
scaled::Max Abs Scale,0.8144329896907216,,
scaled::Max Abs Scale,0.845360824742268,,
scaled::Max Abs Scale,0.8247422680412371,,
scaled::Max Abs Scale,0.8536082474226804,,
scaled::Max Abs Scale,0.8556701030927835,,
scaled::Quantile Normal Scale,-1.0200762327862014,,
scaled::Quantile Normal Scale,-1.4260768722728474,,
scaled::Quantile Normal Scale,-5.199337582605575,,
scaled::Quantile Normal Scale,5.19933758270342,,
scaled::Quantile Normal Scale,1.0200762327862023,,
scaled::Quantile Normal Scale,1.4260768722728474,,
scaled::Quantile Normal Scale,0.7363159173761297,,
scaled::Quantile Normal Scale,-0.7363159173761294,,
scaled::Quantile Normal Scale,-0.5024022233733555,,
scaled::Quantile Normal Scale,-0.29338123212119327,,
scaled::Quantile Normal Scale,0.09655861528963935,,
scaled::Quantile Normal Scale,-0.09655861528963908,,
scaled::Quantile Normal Scale,0.29338123212119344,,
scaled::Quantile Normal Scale,0.5024022233733555,,
scaled::Quantile Uniform Scale,0.15384615384615385,,
scaled::Quantile Uniform Scale,0.07692307692307693,,
scaled::Quantile Uniform Scale,0.0,,
scaled::Quantile Uniform Scale,1.0,,
scaled::Quantile Uniform Scale,0.8461538461538463,,
scaled::Quantile Uniform Scale,0.9230769230769231,,
scaled::Quantile Uniform Scale,0.7692307692307693,,
scaled::Quantile Uniform Scale,0.23076923076923078,,
scaled::Quantile Uniform Scale,0.3076923076923077,,
scaled::Quantile Uniform Scale,0.38461538461538464,,
scaled::Quantile Uniform Scale,0.5384615384615385,,
scaled::Quantile Uniform Scale,0.46153846153846156,,
scaled::Quantile Uniform Scale,0.6153846153846154,,
scaled::Quantile Uniform Scale,0.6923076923076923,,
scaled::Power Yeo Johnson Scale,-1.3806096421392542,,
scaled::Power Yeo Johnson Scale,-1.6860469065933241,,
scaled::Power Yeo Johnson Scale,-1.828243073298258,,
scaled::Power Yeo Johnson Scale,1.2838701080883097,,
scaled::Power Yeo Johnson Scale,1.1964284887371752,,
scaled::Power Yeo Johnson Scale,1.2051048874605066,,
scaled::Power Yeo Johnson Scale,1.1104888544293623,,
scaled::Power Yeo Johnson Scale,-0.19179839290266484,,
scaled::Power Yeo Johnson Scale,-0.13105313989619535,,
scaled::Power Yeo Johnson Scale,-0.06900174690187137,,
scaled::Power Yeo Johnson Scale,0.12510135689245308,,
scaled::Power Yeo Johnson Scale,-0.005632983130646231,,
scaled::Power Yeo Johnson Scale,0.17890301537628098,,
scaled::Power Yeo Johnson Scale,0.19248917387812603,,
original_kde,,27.0,0.0042779904144537185
original_kde,,27.469798657718123,0.004351663268228107
original_kde,,27.93959731543624,0.004422864159872625
original_kde,,28.40939597315436,0.004491478982549261
original_kde,,28.879194630872483,0.004557401705654762
original_kde,,29.348993288590606,0.004620534819995767
original_kde,,29.818791946308725,0.00468078975206403
original_kde,,30.288590604026844,0.004738087247419142
original_kde,,30.758389261744966,0.004792357723560456
original_kde,,31.22818791946309,0.004843541593024869
original_kde,,31.697986577181208,0.004891589557776664
original_kde,,32.16778523489933,0.004936462876253391
original_kde,,32.63758389261745,0.004978133604692783
original_kde,,33.10738255033557,0.005016584814583912
original_kde,,33.57718120805369,0.005051810788257324
original_kde,,34.04697986577181,0.005083817194748957
original_kde,,34.51677852348993,0.005112621248138299
original_kde,,34.986577181208055,0.005138251850569599
original_kde,,35.45637583892618,0.005160749722114068
original_kde,,35.92617449664429,0.005180167519520268
original_kde,,36.395973154362416,0.0051965699457287694
original_kde,,36.86577181208054,0.005210033851796942
original_kde,,37.335570469798654,0.005220648332591961
original_kde,,37.80536912751678,0.005228514817267942
original_kde,,38.2751677852349,0.005233747155149883
original_kde,,38.74496644295302,0.005236471697208115
original_kde,,39.214765100671144,0.005236827372827316
original_kde,,39.68456375838926,0.005234965761060875
original_kde,,40.15436241610738,0.005231051155021424
original_kde,,40.624161073825505,0.005225260617500081
original_kde,,41.09395973154362,0.0052177840253387914
original_kde,,41.56375838926174,0.005208824099511733
original_kde,,42.033557046979865,0.005198596417312302
original_kde,,42.50335570469799,0.005187329402502288
original_kde,,42.97315436241611,0.00517526428876918
original_kde,,43.442953020134226,0.005162655051366704
original_kde,,43.91275167785235,0.005149768301392865
original_kde,,44.38255033557047,0.005136883136798605
original_kde,,44.85234899328859,0.0051242909439286255
original_kde,,45.32214765100671,0.005112295143182735
original_kde,,45.79194630872483,0.005101210872259871
original_kde,,46.261744966442954,0.0050913646004147614
original_kde,,46.73154362416108,0.005083093667226451
original_kde,,47.20134228187919,0.005076745739553109
original_kde,,47.671140939597315,0.005072678180633684
original_kde,,48.14093959731544,0.005071257325696645
original_kde,,48.61073825503355,0.00507285765895087
original_kde,,49.080536912751676,0.00507786088746349
original_kde,,49.5503355704698,0.005086654908172986
original_kde,,50.02013422818792,0.0050996326651393115
original_kde,,50.48993288590604,0.0051171908950918485
original_kde,,50.95973154362416,0.005139728760393626
original_kde,,51.42953020134228,0.005167646369688612
original_kde,,51.899328859060404,0.005201343187727659
original_kde,,52.36912751677852,0.005241216337167074
original_kde,,52.83892617449664,0.005287658796488144
original_kde,,53.308724832214764,0.00534105749958263
original_kde,,53.77852348993289,0.005401791343972325
original_kde,,54.24832214765101,0.005470229116063667
original_kde,,54.718120805369125,0.00554672734326383
original_kde,,55.18791946308725,0.005631628084183816
original_kde,,55.65771812080537,0.005725256669508823
original_kde,,56.127516778523486,0.005827919407406715
original_kde,,56.59731543624161,0.005939901268553161
original_kde,,57.06711409395973,0.006061463566957909
original_kde,,57.53691275167785,0.006192841653762212
original_kde,,58.006711409395976,0.006334242642024956
original_kde,,58.47651006711409,0.006485843181208301
original_kde,,58.946308724832214,0.006647787300596588
original_kde,,59.41610738255034,0.006820184341221938
original_kde,,59.88590604026845,0.00700310699601371
original_kde,,60.355704697986575,0.007196589477827542
original_kde,,60.8255033557047,0.007400625834734661
original_kde,,61.29530201342282,0.007615168431459311
original_kde,,61.76510067114094,0.007840126615138169
original_kde,,62.23489932885906,0.008075365582641065
original_kde,,62.70469798657718,0.008320705465540599
original_kde,,63.1744966442953,0.008575920647454764
original_kde,,63.64429530201342,0.008840739326921193
original_kde,,64.11409395973155,0.009114843337205523
original_kde,,64.58389261744966,0.009397868232514772
original_kde,,65.05369127516778,0.009689403647997183
original_kde,,65.52348993288591,0.009988993938682534
original_kde,,65.99328859060402,0.010296139100174588
original_kde,,66.46308724832215,0.010610295971474674
original_kde,,66.93288590604027,0.010930879717818582
original_kde,,67.40268456375838,0.011257265588877387
original_kde,,67.8724832214765,0.011588790945134219
original_kde,,68.34228187919463,0.01192475754273518
original_kde,,68.81208053691276,0.01226443406465289
original_kde,,69.28187919463087,0.012607058883626853
original_kde,,69.75167785234899,0.012951843040085259
original_kde,,70.2214765100671,0.013297973416137787
original_kde,,70.69127516778524,0.01364461608478555
original_kde,,71.16107382550335,0.013990919811748413
original_kde,,71.63087248322148,0.014336019685785717
original_kde,,72.1006711409396,0.014679040852103552
original_kde,,72.57046979865771,0.015019102322419918
original_kde,,73.04026845637584,0.015355320834511216
original_kde,,73.51006711409396,0.01568681473360152
original_kde,,73.97986577181209,0.01601270784778772
original_kde,,74.4496644295302,0.016332133329819563
original_kde,,74.91946308724832,0.01664423743797765
original_kde,,75.38926174496643,0.01694818322950348
original_kde,,75.85906040268456,0.017243154141031065
original_kde,,76.32885906040269,0.017528357431731097
original_kde,,76.79865771812081,0.017803027466392823
original_kde,,77.26845637583892,0.018066428817413577
original_kde,,77.73825503355704,0.01831785916661821
original_kde,,78.20805369127517,0.01855665198996409
original_kde,,78.67785234899328,0.01878217901047222
original_kde,,79.14765100671141,0.01899385240713121
original_kde,,79.61744966442953,0.019191126770014045
original_kde,,80.08724832214764,0.01937350079439647
original_kde,,80.55704697986577,0.019540518709233557
original_kde,,81.02684563758389,0.019691771437905112
original_kde,,81.49664429530202,0.019826897491647556
original_kde,,81.96644295302013,0.01994558359851547
original_kde,,82.43624161073825,0.02004756507303212
original_kde,,82.90604026845637,0.02013262593386378
original_kde,,83.3758389261745,0.020200598778863387
original_kde,,83.84563758389262,0.020251364428650623
original_kde,,84.31543624161074,0.020284851351509755
original_kde,,84.78523489932886,0.020301034883775656
original_kde,,85.25503355704697,0.02029993626103213
original_kde,,85.7248322147651,0.02028162147635543
original_kde,,86.19463087248322,0.020246199982496462
original_kde,,86.66442953020135,0.020193823255307414
original_kde,,87.13422818791946,0.020124683235886464
original_kde,,87.60402684563758,0.020039010668846065
original_kde,,88.0738255033557,0.019937073353817163
original_kde,,88.54362416107382,0.019819174326799388
original_kde,,89.01342281879195,0.01968564998727265
original_kde,,89.48322147651007,0.01953686818612065
original_kde,,89.95302013422818,0.019373226288403232
original_kde,,90.4228187919463,0.01919514922387775
original_kde,,90.89261744966443,0.019003087536935158
original_kde,,91.36241610738254,0.018797515446311086
original_kde,,91.83221476510067,0.01857892892358245
original_kde,,92.30201342281879,0.018347843798093146
original_kde,,92.7718120805369,0.01810479389459331
original_kde,,93.24161073825503,0.01785032920855079
original_kde,,93.71140939597315,0.01758501412282344
original_kde,,94.18120805369128,0.017309425668187103
original_kde,,94.6510067114094,0.017024151829117193
original_kde,,95.12080536912751,0.016729789895234173
original_kde,,95.59060402684564,0.01642694485796222
original_kde,,96.06040268456375,0.016116227851221965
original_kde,,96.53020134228188,0.015798254634392217
original_kde,,97.0,0.015473644115334768
standard_kde,,27.0,0.0
standard_kde,,27.469798657718123,0.0
standard_kde,,27.93959731543624,0.0
standard_kde,,28.40939597315436,0.0
standard_kde,,28.879194630872483,0.0
standard_kde,,29.348993288590606,0.0
standard_kde,,29.818791946308725,0.0
standard_kde,,30.288590604026844,0.0
standard_kde,,30.758389261744966,0.0
standard_kde,,31.22818791946309,0.0
standard_kde,,31.697986577181208,0.0
standard_kde,,32.16778523489933,0.0
standard_kde,,32.63758389261745,0.0
standard_kde,,33.10738255033557,0.0
standard_kde,,33.57718120805369,0.0
standard_kde,,34.04697986577181,0.0
standard_kde,,34.51677852348993,0.0
standard_kde,,34.986577181208055,0.0
standard_kde,,35.45637583892618,0.0
standard_kde,,35.92617449664429,0.0
standard_kde,,36.395973154362416,0.0
standard_kde,,36.86577181208054,0.0
standard_kde,,37.335570469798654,0.0
standard_kde,,37.80536912751678,0.0
standard_kde,,38.2751677852349,0.0
standard_kde,,38.74496644295302,0.0
standard_kde,,39.214765100671144,0.0
standard_kde,,39.68456375838926,0.0
standard_kde,,40.15436241610738,0.0
standard_kde,,40.624161073825505,0.0
standard_kde,,41.09395973154362,0.0
standard_kde,,41.56375838926174,0.0
standard_kde,,42.033557046979865,0.0
standard_kde,,42.50335570469799,0.0
standard_kde,,42.97315436241611,0.0
standard_kde,,43.442953020134226,0.0
standard_kde,,43.91275167785235,0.0
standard_kde,,44.38255033557047,0.0
standard_kde,,44.85234899328859,0.0
standard_kde,,45.32214765100671,0.0
standard_kde,,45.79194630872483,0.0
standard_kde,,46.261744966442954,0.0
standard_kde,,46.73154362416108,0.0
standard_kde,,47.20134228187919,0.0
standard_kde,,47.671140939597315,0.0
standard_kde,,48.14093959731544,0.0
standard_kde,,48.61073825503355,0.0
standard_kde,,49.080536912751676,0.0
standard_kde,,49.5503355704698,0.0
standard_kde,,50.02013422818792,0.0
standard_kde,,50.48993288590604,0.0
standard_kde,,50.95973154362416,0.0
standard_kde,,51.42953020134228,0.0
standard_kde,,51.899328859060404,0.0
standard_kde,,52.36912751677852,0.0
standard_kde,,52.83892617449664,0.0
standard_kde,,53.308724832214764,0.0
standard_kde,,53.77852348993289,0.0
standard_kde,,54.24832214765101,0.0
standard_kde,,54.718120805369125,0.0
standard_kde,,55.18791946308725,0.0
standard_kde,,55.65771812080537,0.0
standard_kde,,56.127516778523486,0.0
standard_kde,,56.59731543624161,0.0
standard_kde,,57.06711409395973,0.0
standard_kde,,57.53691275167785,0.0
standard_kde,,58.006711409395976,0.0
standard_kde,,58.47651006711409,0.0
standard_kde,,58.946308724832214,0.0
standard_kde,,59.41610738255034,0.0
standard_kde,,59.88590604026845,0.0
standard_kde,,60.355704697986575,0.0
standard_kde,,60.8255033557047,0.0
standard_kde,,61.29530201342282,0.0
standard_kde,,61.76510067114094,0.0
standard_kde,,62.23489932885906,0.0
standard_kde,,62.70469798657718,0.0
standard_kde,,63.1744966442953,0.0
standard_kde,,63.64429530201342,0.0
standard_kde,,64.11409395973155,0.0
standard_kde,,64.58389261744966,0.0
standard_kde,,65.05369127516778,0.0
standard_kde,,65.52348993288591,0.0
standard_kde,,65.99328859060402,0.0
standard_kde,,66.46308724832215,0.0
standard_kde,,66.93288590604027,0.0
standard_kde,,67.40268456375838,0.0
standard_kde,,67.8724832214765,0.0
standard_kde,,68.34228187919463,0.0
standard_kde,,68.81208053691276,0.0
standard_kde,,69.28187919463087,0.0
standard_kde,,69.75167785234899,0.0
standard_kde,,70.2214765100671,0.0
standard_kde,,70.69127516778524,0.0
standard_kde,,71.16107382550335,0.0
standard_kde,,71.63087248322148,0.0
standard_kde,,72.1006711409396,0.0
standard_kde,,72.57046979865771,0.0
standard_kde,,73.04026845637584,0.0
standard_kde,,73.51006711409396,0.0
standard_kde,,73.97986577181209,0.0
standard_kde,,74.4496644295302,0.0
standard_kde,,74.91946308724832,0.0
standard_kde,,75.38926174496643,0.0
standard_kde,,75.85906040268456,0.0
standard_kde,,76.32885906040269,0.0
standard_kde,,76.79865771812081,0.0
standard_kde,,77.26845637583892,0.0
standard_kde,,77.73825503355704,0.0
standard_kde,,78.20805369127517,0.0
standard_kde,,78.67785234899328,0.0
standard_kde,,79.14765100671141,0.0
standard_kde,,79.61744966442953,0.0
standard_kde,,80.08724832214764,0.0
standard_kde,,80.55704697986577,0.0
standard_kde,,81.02684563758389,0.0
standard_kde,,81.49664429530202,0.0
standard_kde,,81.96644295302013,0.0
standard_kde,,82.43624161073825,0.0
standard_kde,,82.90604026845637,0.0
standard_kde,,83.3758389261745,0.0
standard_kde,,83.84563758389262,0.0
standard_kde,,84.31543624161074,0.0
standard_kde,,84.78523489932886,0.0
standard_kde,,85.25503355704697,0.0
standard_kde,,85.7248322147651,0.0
standard_kde,,86.19463087248322,0.0
standard_kde,,86.66442953020135,0.0
standard_kde,,87.13422818791946,0.0
standard_kde,,87.60402684563758,0.0
standard_kde,,88.0738255033557,0.0
standard_kde,,88.54362416107382,0.0
standard_kde,,89.01342281879195,0.0
standard_kde,,89.48322147651007,0.0
standard_kde,,89.95302013422818,0.0
standard_kde,,90.4228187919463,0.0
standard_kde,,90.89261744966443,0.0
standard_kde,,91.36241610738254,0.0
standard_kde,,91.83221476510067,0.0
standard_kde,,92.30201342281879,0.0
standard_kde,,92.7718120805369,0.0
standard_kde,,93.24161073825503,0.0
standard_kde,,93.71140939597315,0.0
standard_kde,,94.18120805369128,0.0
standard_kde,,94.6510067114094,0.0
standard_kde,,95.12080536912751,0.0
standard_kde,,95.59060402684564,0.0
standard_kde,,96.06040268456375,0.0
standard_kde,,96.53020134228188,0.0
standard_kde,,97.0,0.0
minmax_kde,,27.0,0.0
minmax_kde,,27.469798657718123,0.0
minmax_kde,,27.93959731543624,0.0
minmax_kde,,28.40939597315436,0.0
minmax_kde,,28.879194630872483,0.0
minmax_kde,,29.348993288590606,0.0
minmax_kde,,29.818791946308725,0.0
minmax_kde,,30.288590604026844,0.0
minmax_kde,,30.758389261744966,0.0
minmax_kde,,31.22818791946309,0.0
minmax_kde,,31.697986577181208,0.0
minmax_kde,,32.16778523489933,0.0
minmax_kde,,32.63758389261745,0.0
minmax_kde,,33.10738255033557,0.0
minmax_kde,,33.57718120805369,0.0
minmax_kde,,34.04697986577181,0.0
minmax_kde,,34.51677852348993,0.0
minmax_kde,,34.986577181208055,0.0
minmax_kde,,35.45637583892618,0.0
minmax_kde,,35.92617449664429,0.0
minmax_kde,,36.395973154362416,0.0
minmax_kde,,36.86577181208054,0.0
minmax_kde,,37.335570469798654,0.0
minmax_kde,,37.80536912751678,0.0
minmax_kde,,38.2751677852349,0.0
minmax_kde,,38.74496644295302,0.0
minmax_kde,,39.214765100671144,0.0
minmax_kde,,39.68456375838926,0.0
minmax_kde,,40.15436241610738,0.0
minmax_kde,,40.624161073825505,0.0
minmax_kde,,41.09395973154362,0.0
minmax_kde,,41.56375838926174,0.0
minmax_kde,,42.033557046979865,0.0
minmax_kde,,42.50335570469799,0.0
minmax_kde,,42.97315436241611,0.0
minmax_kde,,43.442953020134226,0.0
minmax_kde,,43.91275167785235,0.0
minmax_kde,,44.38255033557047,0.0
minmax_kde,,44.85234899328859,0.0
minmax_kde,,45.32214765100671,0.0
minmax_kde,,45.79194630872483,0.0
minmax_kde,,46.261744966442954,0.0
minmax_kde,,46.73154362416108,0.0
minmax_kde,,47.20134228187919,0.0
minmax_kde,,47.671140939597315,0.0
minmax_kde,,48.14093959731544,0.0
minmax_kde,,48.61073825503355,0.0
minmax_kde,,49.080536912751676,0.0
minmax_kde,,49.5503355704698,0.0
minmax_kde,,50.02013422818792,0.0
minmax_kde,,50.48993288590604,0.0
minmax_kde,,50.95973154362416,0.0
minmax_kde,,51.42953020134228,0.0
